period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2026-03-09/2026-03-15,value: 60,2088,90,1998,0.04310344827586207,1.0850458974414618,0.035199076910890886,0.05268590980523312,False
2026-03-09/2026-03-15,value: 54,2126,104,2022,0.04891815616180621,1.2314199159674313,0.04053520089334047,0.058928286373919316,False
2026-03-09/2026-03-15,value: 66,2025,84,1941,0.04148148148148148,1.0442160221895904,0.033629689335228405,0.051069614335636296,False
2026-03-09/2026-03-15,value: 74,2076,85,1991,0.04094412331406551,1.0306890702093268,0.033233599521035856,0.050350395827948674,False
2026-03-09/2026-03-15,value: 69,2051,81,1970,0.039492930277913216,0.9941580938430009,0.03188884046239053,0.048818825868165786,False
2026-03-09/2026-03-15,value: 50,2139,80,2059,0.03740065451145395,0.9414891003512635,0.030153566602392868,0.04630634047391681,False
2026-03-09/2026-03-15,value: 71,2117,86,2031,0.0406235238545111,1.022618599232501,0.03301259120814111,0.0498985844902403,False
2026-03-09/2026-03-15,value: 51,2058,102,1956,0.04956268221574344,1.2476446121017857,0.04099611296291866,0.05980768935249925,False
2026-03-09/2026-03-15,value: 89,2051,100,1951,0.04875670404680644,1.2273556714111122,0.040250605796739156,0.05894997142817336,False
2026-03-09/2026-03-15,value: 65,2066,78,1988,0.0377541142303969,0.9503867647677003,0.03035614734895071,0.04686786328216538,False
2026-03-09/2026-03-15,value: 67,2090,89,2001,0.042583732057416265,1.0719630473861865,0.03473365738967686,0.05211220099881447,False
2026-03-09/2026-03-15,value: 70,2167,86,2081,0.03968620212275035,0.9990233385210912,0.0322482451388309,0.04875327531131736,False
2026-03-09/2026-03-15,value: 58,1996,73,1923,0.03657314629258517,0.920658182318066,0.0291883262980243,0.04573834259354653,False
2026-03-09/2026-03-15,value: 77,2148,86,2062,0.04003724394785847,1.0078601371392943,0.03253449006496046,0.049182245199106404,False
2026-03-09/2026-03-15,value: 56,1965,67,1898,0.03409669211195929,0.8583182407038209,0.026938203485955575,0.043073253354890845,False
2026-03-09/2026-03-15,value: 81,2092,69,2023,0.032982791586998086,0.8302779505852255,0.026145099674253873,0.04153247117621812,False
2026-03-09/2026-03-15,value: 75,2073,105,1968,0.05065123010130246,1.2750466985853355,0.04201489546445876,0.06094985319869681,False
2026-03-09/2026-03-15,value: 55,2109,76,2033,0.036036036036036036,0.9071374710141229,0.028887758029861633,0.044871424501362826,False
2026-03-16/2026-03-22,[other: 20 pooled levels],41132,1796,39336,0.043664300301468444,1.0991642618368394,0.04173173163404511,0.04568209852718632,False
2026-03-16/2026-03-22,value: 82,2157,101,2056,0.046824292999536395,1.178710962858059,0.03868601286315721,0.056573848974663436,False
2026-03-16/2026-03-22,value: 78,2044,94,1950,0.04598825831702544,1.1576654076029058,0.037728088930164445,0.05595175039253943,False
2026-03-16/2026-03-22,value: 60,2063,104,1959,0.050412021328162866,1.2690250806334264,0.04177814018866343,0.060717122772418926,False
2026-03-16/2026-03-22,value: 54,2114,119,1995,0.056291390728476824,1.4170268276520281,0.047247122841856184,0.06694530540315605,False
2026-03-16/2026-03-22,value: 66,2134,110,2024,0.05154639175257732,1.2975806608578304,0.042944875143546585,0.06175954898347574,False
2026-03-16/2026-03-22,value: 74,2056,80,1976,0.038910505836575876,0.9794966856280899,0.03137509591904506,0.04816571442783333,False
2026-03-16/2026-03-22,value: 69,2070,83,1987,0.04009661835748792,1.009354773001584,0.03246204359569346,0.049434987683291465,False
2026-03-16/2026-03-22,value: 50,2104,86,2018,0.0408745247148289,1.0289370601593177,0.03321729317070812,0.05020523279055407,False
2026-03-16/2026-03-22,value: 71,2049,76,1973,0.03709126403123475,0.9337007937378161,0.029736528117057393,0.04617847162686883,False
2026-03-16/2026-03-22,value: 51,2033,97,1936,0.04771273979340875,1.2010758915898994,0.039269521977280425,0.057861974420697376,False
2026-03-16/2026-03-22,value: 89,2145,97,2048,0.04522144522144522,1.138362371842548,0.03721135070328552,0.054857544379030856,False
2026-03-16/2026-03-22,value: 65,2113,78,2035,0.036914339801230475,0.9292470686275764,0.029678675819719544,0.04583073852713608,False
2026-03-16/2026-03-22,value: 67,2017,96,1921,0.047595438770451165,1.1981230653354604,0.039132950336447946,0.05777789735319797,False
2026-03-16/2026-03-22,value: 70,2082,107,1975,0.05139289145052834,1.2937165878043635,0.04270763243411691,0.061730534666012866,False
2026-03-16/2026-03-22,value: 58,2097,96,2001,0.045779685264663805,1.1524149846359673,0.037634313007852346,0.055586171573896906,False
2026-03-16/2026-03-22,value: 77,2128,85,2043,0.03994360902255639,1.0055030590951892,0.03241866017091412,0.049126549535656136,False
2026-03-16/2026-03-22,value: 56,2127,95,2032,0.04466384579219558,1.1243258852660938,0.0366758027743955,0.054293639376394504,False
2026-03-16/2026-03-22,value: 81,2124,79,2045,0.0371939736346516,0.9362863092423309,0.029945677417533585,0.04611330627685825,False
2026-03-16/2026-03-22,value: 75,2083,79,2004,0.037926068170907344,0.9547153724583346,0.030537112901444556,0.04701619529866816,False
2026-03-16/2026-03-22,value: 55,2118,83,2035,0.03918791312559018,0.9864798772961656,0.03172381341880282,0.048320554700524494,False
2026-03-23/2026-03-29,[other: 20 pooled levels],18046,820,17226,0.0454394325612324,1.14384978127709,0.04249634210663501,0.048576006787453066,False
2026-03-23/2026-03-29,value: 82,912,58,854,0.06359649122807018,1.6009185960495953,0.049516627179525256,0.08133730792733365,False
2026-03-23/2026-03-29,value: 78,921,39,882,0.04234527687296417,1.0659603995711557,0.031129327281098598,0.05736309273330446,False
2026-03-23/2026-03-29,value: 60,863,48,815,0.055619930475086905,1.4001241151689592,0.042205737346451236,0.07297271634279058,False
2026-03-23/2026-03-29,value: 54,929,50,879,0.05382131324004306,1.3548474069236767,0.04106127750657493,0.07025609356307216,False
2026-03-23/2026-03-29,value: 66,930,46,884,0.04946236559139785,1.2451193352145462,0.037285746057345276,0.06534565664534468,False
2026-03-23/2026-03-29,value: 74,956,36,920,0.03765690376569038,0.9479396794383983,0.02732293474618467,0.05169163388255165,False
2026-03-23/2026-03-29,value: 69,925,37,888,0.04,1.0069225928256764,0.029157556559496534,0.054647336171632976,False
2026-03-23/2026-03-29,value: 50,955,41,914,0.04293193717277487,1.0807284373259878,0.03180281095701893,0.05772341679524464,False
2026-03-23/2026-03-29,value: 71,903,37,866,0.04097452934662237,1.0314544832378192,0.0298713727165784,0.0559666291342891,False
2026-03-23/2026-03-29,value: 51,907,39,868,0.04299889746416759,1.0824140330816259,0.03161222945733611,0.05824035468684393,False
2026-03-23/2026-03-29,value: 89,884,45,839,0.05090497737556561,1.281434295168423,0.038259868717562,0.06743632049322598,False
2026-03-23/2026-03-29,value: 65,957,41,916,0.042842215256008356,1.0784698616993922,0.03173602139268585,0.057603856724202616,False
2026-03-23/2026-03-29,value: 67,891,55,836,0.06172839506172839,1.5538928901630809,0.04772980870331578,0.07948988781222682,False
2026-03-23/2026-03-29,value: 70,880,37,843,0.042045454545454546,1.0584129526860804,0.030655988082322092,0.05741575605667501,False
2026-03-23/2026-03-29,value: 58,946,35,911,0.03699788583509514,0.9313501783535592,0.026721278674879372,0.051019546528070114,False
2026-03-23/2026-03-29,value: 77,927,35,892,0.037756202804746494,0.9504393405851854,0.027271450519921303,0.05205619235735846,False
2026-03-23/2026-03-29,value: 56,867,39,828,0.04498269896193772,1.1323523967762799,0.03307833938943254,0.06090140628267292,False
2026-03-23/2026-03-29,value: 81,907,41,866,0.04520396912899669,1.1379224450345296,0.03349458867892418,0.060749539088203124,False
2026-03-23/2026-03-29,value: 75,880,37,843,0.042045454545454546,1.0584129526860804,0.030655988082322092,0.05741575605667501,False
2026-03-23/2026-03-29,value: 55,904,40,864,0.04424778761061947,1.1138524256921198,0.03266088800876216,0.059691645581856204,False
